,latitude,longitude,precinct,zip
20613,33.1604600543,-117.244712039,073-425660,92081.0
20614,33.2543832245,-117.233887573,073-428400,92057.0
20615,33.2047733888,-117.212185927,073-429200,92084.0
20616,33.1904049987,-117.206247997,073-429210,92084.0
20617,33.2047795153,-117.18806613,073-429220,92084.0
20618,33.1885726608,-117.213546075,073-429300,92130.0
20619,33.16852124,-117.207907343,073-429370,92069.0
20620,33.1868082474,-117.191572377,073-429400,92067.0
20621,33.1795312869,-117.226091635,073-429510,92590.0
20622,33.1638739716,-117.212114596,073-429900,92081.0
20623,33.1278347836,-117.197274825,073-430100,92140.0
20624,33.1288226174,-117.208208824,073-430280,92028.0
20625,33.1206335795,-117.221636945,073-430290,92078.0
20626,33.1605053549,-117.193412484,073-432000,92010.0
20627,33.1606795192,-117.186457225,073-432020,92010.0
20628,33.1666506684,-117.18798311,073-432030,92081.0
20629,33.1783247915,-117.148464399,073-432110,92069.0
20630,33.1552838662,-117.156472313,073-432140,92069.0
20631,33.131588392,-117.186764068,073-432190,92078.0
20632,33.1427761768,-117.163132001,073-432200,92069.0
20633,33.1365591752,-117.172044099,073-432210,92132.0
20634,33.1646019674,-117.150580702,073-432230,92081.0
20635,33.1247078408,-117.191756777,073-432240,92078.0
20636,33.1552756261,-117.150436506,073-432260,92069.0
20637,33.1827425705,-117.155880244,073-432280,92069.0
20638,33.153053119,-117.122485884,073-432300,92116.0
20639,33.1604550379,-117.137347549,073-432310,92069.0
20640,33.1442089806,-117.13012669,073-432320,92029.0
20641,33.1500327129,-117.132507752,073-432350,92127.0
20642,33.1451476149,-117.173724289,073-432360,92584.0
20643,33.1311871601,-117.129712103,073-432400,92027.0
20644,33.1420961026,-117.120227194,073-432410,92004.0
20645,33.1374168844,-117.11958784,073-432440,92026.0
20646,33.142957674,-117.127266426,073-432450,92029.0
20647,33.1469894077,-117.130876194,073-432460,92070.0
20648,33.1573915286,-117.178258959,073-432490,92078.0
20649,33.1635065087,-117.199492967,073-432510,92117.0
20650,33.1538471865,-117.202550132,073-432530,92084.0
20651,33.1499337665,-117.198193535,073-432540,92003.0
20652,33.1483934458,-117.206876473,073-432570,92008.0
20653,33.1385851466,-117.21261148,073-432580,92130.0
20654,33.1352521042,-117.139915095,073-432600,92126.0
20655,33.1353283033,-117.185908907,073-432610,92078.0
20656,33.1096924451,-117.217319009,073-432620,92011.0
20657,33.1327039314,-117.216981483,073-432660,92027.0
20658,33.132794457,-117.207152978,073-432670,92571.0
20659,33.1000480064,-117.216071967,073-432740,92009.0
20660,33.1226798524,-117.164872077,073-432840,92078.0
20661,33.1096549239,-117.162312792,073-432870,92078.0
20662,33.1023030271,-117.186189716,073-432970,92025.0
20663,33.1680622033,-117.186070849,073-433010,92069.0
20664,33.1030375809,-117.204140902,073-433260,92025.0
20665,33.1270691333,-117.152078087,073-433300,92078.0
20666,33.1095755643,-117.197365114,073-433330,92140.0
20667,33.1096580756,-117.182151443,073-433440,92078.0
20668,33.0949309128,-117.190650311,073-433810,92067.0
20669,33.0264265707,-117.106762773,073-435010,92127.0
20670,33.0250011342,-117.115066289,073-435012,92026.0
20671,33.0442669847,-117.091146942,073-435020,92124.0
20672,33.0146484789,-117.116214097,073-435030,92026.0
20673,33.0101693662,-117.111461898,073-435040,92127.0
20674,33.0644268595,-117.152740526,073-435360,92029.0
20675,33.0358259137,-117.154213994,073-435400,92127.0
20676,33.0311077511,-117.147141263,073-435450,92563.0
20677,33.0295122465,-117.094810091,073-435460,91950.0
20678,32.9856339994,-117.211340998,073-436000,92130.0
20679,33.0024218624,-117.199641291,073-436050,92117.0
20680,33.0118339392,-117.17973016,073-436200,92127.0
20681,33.0083499854,-117.178440191,073-436210,92067.0
20682,33.0170798347,-117.180453559,073-436350,92078.0
20683,33.0592916499,-117.170107,073-436420,92122.0
20684,33.0444601274,-117.208233024,073-436560,92028.0
20685,33.0466480146,-117.204397816,073-436720,92084.0
20686,33.0218689054,-117.19912052,073-436800,92067.0
20687,32.6978028221,-117.178506578,073-438100,92135.0
20688,32.700615546,-117.173874111,073-438200,92132.0
20689,32.6874520909,-117.155764104,073-438300,92155.0
20690,32.6917544273,-117.168895981,073-438500,92111.0
20691,32.6959010352,-117.173982351,073-438600,92135.0
20692,32.696788554,-117.184591661,073-438700,92113.0
20693,32.6887535381,-117.178188017,073-438800,92135.0
20694,32.6888668473,-117.164495937,073-439000,92155.0
20695,32.6874520909,-117.155764104,073-439720,92155.0
20696,32.6087650309,-117.120110034,073-439800,91932.0
20697,32.5859367145,-117.120448251,073-441600,91932.0
20698,32.5839389808,-117.126828765,073-441610,91932.0
20699,32.5912422414,-117.11860941,073-441800,91932.0
20700,32.5896783641,-117.113871876,073-441900,91932.0
20701,32.5839370556,-117.11490809,073-442000,91932.0
20702,32.5823073359,-117.117378792,073-442100,91932.0
20703,32.5692613668,-117.12305701,073-442400,91932.0
20704,32.5765646187,-117.118318917,073-442500,91932.0
20705,32.5765586255,-117.113699668,073-442600,91932.0
20706,32.5765198082,-117.105084163,073-442700,91932.0
20707,32.5732614833,-117.117609644,073-442800,91932.0
20708,33.3181702364,-117.155240755,073-443310,92069.0
20709,33.314489961,-117.152606829,073-443320,92069.0
20710,33.4325236096,-117.173400596,073-444780,92584.0
20711,33.3873413136,-117.057237033,073-445900,92059.0
20712,33.2914676826,-116.971001273,073-447150,92061.0
20713,33.3096394218,-116.994508787,073-447210,91977.0
20714,33.3035032015,-116.991510086,073-447260,92061.0
20715,33.2928531014,-117.015727487,073-448020,92582.0
20716,33.3300530149,-117.087330636,073-448160,92131.0
20717,33.2889731209,-117.023739547,073-448250,92003.0
20718,33.2931643894,-117.125533041,073-448290,92129.0
20719,33.2633085257,-117.050409314,073-448520,92596.0
20720,33.2649500571,-117.041492374,073-448530,92592.0
20721,33.2423118646,-116.966344796,073-448600,92082.0
20722,33.2305810688,-116.919163941,073-448660,92061.0
20723,33.2711551592,-116.988376547,073-448700,92071.0
20724,33.2223911027,-117.122134306,073-450000,92026.0
20725,33.22801057,-117.106594949,073-450030,92026.0
20726,33.2277216232,-117.141819051,073-450080,92126.0
20727,33.241475091,-117.134617187,073-450090,92123.0
20728,33.2086967681,-117.089731175,073-450300,92026.0
20729,33.1817625629,-117.086483688,073-450330,92131.0
20730,33.1880917638,-117.066966459,073-450340,92059.0
20731,33.1488303733,-117.115097418,073-450500,92026.0
20732,33.1261569736,-117.032445645,073-450900,92119.0
20733,33.122167415,-117.047787747,073-450970,92139.0
20734,33.0996598633,-117.065124025,073-451200,92025.0
20735,33.1019667053,-117.033054395,073-451300,92025.0
20736,33.0973512996,-117.031454241,073-451320,92119.0
20737,33.0936350839,-117.040483014,073-451410,92025.0
20738,33.0908338252,-117.087067798,073-451600,92025.0
20739,33.0766630806,-117.095056576,073-451710,91950.0
20740,33.1670035128,-117.080199406,073-454510,92025.0
20741,33.1635948303,-117.092231075,073-454520,92124.0
20742,33.1350477349,-116.99843832,073-454540,92027.0
20743,33.1631941205,-117.123282825,073-454600,92116.0
20744,33.1522223103,-117.120769331,073-454620,91932.0
20745,33.1602697972,-117.10476028,073-454640,92591.0
20746,33.1591117264,-117.102990877,073-454680,92010.0
20747,33.1396210304,-117.093304386,073-454690,92105.0
20748,33.1436434313,-117.098232247,073-454700,92025.0
20749,33.1381070134,-117.100240098,073-454710,92025.0
20750,33.1749875599,-117.132782584,073-454760,92127.0
20751,33.1501128911,-117.091335427,073-454800,92124.0
20752,33.1628165809,-117.08258363,073-454810,92025.0
20753,33.1502316982,-117.082381339,073-454900,92025.0
20754,33.145965656,-117.068239596,073-455000,92008.0
20755,33.1562268906,-117.077075369,073-455010,92025.0
20756,33.1669562312,-117.052446808,073-455040,92320.0
20757,33.1618568049,-117.081796793,073-455090,92025.0
20758,33.1521195974,-117.059244443,073-455100,91910.0
20759,33.1686883869,-117.02767991,073-455160,92069.0
20760,33.142943673,-117.05023097,073-455200,92596.0
20761,33.15619057,-117.049637325,073-455210,92596.0
20762,33.1331451051,-117.076663727,073-455240,92025.0
20763,33.130305807,-117.070048025,073-455250,92027.0
20764,33.0765150104,-117.076783331,073-455270,92025.0
20765,33.1379499362,-117.079462969,073-455330,92025.0
20766,33.1469192542,-117.065424991,073-455390,92070.0
20767,33.1459153606,-117.073776341,073-455500,92115.0
20768,33.1354510937,-117.092170039,073-455710,92124.0
20769,33.1417191536,-117.057237298,073-456100,92004.0
20770,33.1373113518,-117.060917656,073-456200,92027.0
20771,33.1287409101,-117.084628457,073-456400,92025.0
20772,33.1171219451,-117.081950792,073-456410,92078.0
20773,33.1278345291,-117.109915506,073-456500,92548.0
20774,33.1286769317,-117.066175319,073-456600,92059.0
20775,33.1142634797,-117.106067445,073-456670,92078.0
20776,33.1276627452,-117.055520458,073-456800,92114.0
20777,33.1313844844,-117.056047887,073-456910,92027.0
20778,33.1453879822,-117.04463871,073-457000,92008.0
20779,33.1504924146,-117.014726959,073-457170,92582.0
20780,33.1496998106,-117.034555193,073-457200,91945.0
20781,33.1311726088,-117.04768857,073-457230,92027.0
20782,33.1408298853,-117.033548018,073-457250,91945.0
20783,33.1320203974,-117.038428628,073-457270,92027.0
20784,33.1222591914,-117.047712818,073-457300,92139.0
20785,33.1261717412,-117.037069502,073-457340,92027.0
20786,33.1275936438,-117.055326765,073-457400,92114.0
20787,33.1240207945,-117.062868819,073-457610,92341.0
20788,33.1248893056,-117.07120622,073-457700,92128.0
20789,33.1105313381,-117.074520571,073-457800,92025.0
20790,33.1169247172,-117.091619773,073-458100,92078.0
20791,33.1081413334,-117.096936534,073-458110,92025.0
20792,33.110690132,-117.103428066,073-458130,92025.0
20793,33.1031402113,-117.117360675,073-458200,92025.0
20794,33.1017926296,-117.105273055,073-458260,92025.0
20795,33.0970722683,-117.097708638,073-458310,92025.0
20796,33.108245635,-117.079072627,073-458400,92025.0
20797,33.1154732062,-117.064945315,073-458800,92078.0
20798,33.1277329999,-117.048377,073-459110,92139.0
20799,33.1078619857,-117.062023645,073-459310,92011.0
20800,33.099534612,-117.080814226,073-459350,92025.0
20801,33.1127258202,-117.061538844,073-459410,92025.0
20802,33.0732591316,-117.052282365,073-459490,92320.0
20803,33.0656787217,-117.039584053,073-459510,92592.0
20804,33.1013189885,-117.055226393,073-459530,92025.0
20805,33.0976350889,-117.070613351,073-459560,92025.0
20806,33.0173180397,-117.039801813,073-461200,92091.0
20807,33.0346859979,-117.031950592,073-461210,92119.0
20808,33.0185837459,-117.033960433,073-461220,91945.0
20809,33.0598949077,-117.023639899,073-461240,92064.0
20810,33.0218119072,-116.996555046,073-461280,92067.0
20811,33.015927795,-117.024064984,073-461290,92091.0
20812,33.0077164666,-117.035544931,073-461310,92128.0
20813,32.9725470063,-117.056583371,073-461380,92129.0
20814,32.9718451942,-117.046977495,073-461390,92064.0
20815,32.9948773571,-117.057959253,073-461410,91910.0
20816,32.9966077618,-117.049299318,073-461420,92128.0
20817,32.9832292775,-117.040571591,073-461430,92064.0
20818,32.9876389249,-117.023881005,073-461510,92064.0
20819,32.977690553,-116.979830681,073-461600,92064.0
20820,32.9445687012,-117.000051895,073-461640,92145.0
20821,32.9744342665,-117.020683305,073-461710,92064.0
20822,32.9819359257,-117.027758712,073-461720,92064.0
20823,32.9747658446,-117.041927952,073-461800,92064.0
20824,32.9765671523,-117.036500813,073-461820,92064.0
20825,32.9694322272,-117.044383011,073-461830,92129.0
20826,32.9619051794,-117.059481944,073-462000,92014.0
20827,32.9500391238,-117.062544528,073-462010,92128.0
20828,32.9504119213,-117.049625794,073-462040,92596.0
20829,32.9658543199,-117.049355469,073-462110,92129.0
20830,32.9599614307,-117.030878298,073-462200,92119.0
20831,32.9561643814,-117.01454901,073-462310,92064.0
20832,32.9493084569,-117.042414771,073-462410,92592.0
20833,32.9519594914,-117.049599122,073-462500,92596.0
20834,32.8631042843,-116.992687921,073-466230,92071.0
20835,32.8493054312,-116.973313142,073-466240,92071.0
20836,32.8587792748,-116.961944975,073-466250,92071.0
20837,32.861785638,-116.999778494,073-466300,92122.0
20838,32.8678379872,-116.979635504,073-466340,92071.0
20839,32.8750349823,-116.962369197,073-466350,92071.0
20840,32.8678287955,-116.970900681,073-466390,92020.0
20841,32.874997508,-116.970003049,073-466400,92020.0
20842,32.8699162141,-116.975369938,073-466420,92071.0
20843,32.8624179265,-116.970882477,073-466440,92020.0
20844,32.8587263646,-116.978075008,073-466450,92071.0
20845,32.8619843426,-116.981872654,073-466460,92122.0
20846,32.862442226,-116.962356811,073-466500,92122.0
20847,32.846704964,-116.962614765,073-466560,91931.0
20848,32.8430315409,-116.964824479,073-466580,92071.0
20849,32.853292284,-116.971810578,073-466640,92071.0
20850,32.8591269551,-117.002669684,073-466800,92071.0
20851,32.8590310578,-117.005826026,073-466910,92154.0
20852,32.849676186,-117.004768842,073-467000,92071.0
20853,32.8459355312,-117.021387949,073-467010,91942.0
20854,32.8490560789,-116.997818227,073-467100,92071.0
20855,32.8441907681,-116.997786657,073-467110,91941.0
20856,32.8493528534,-116.992360226,073-467200,92071.0
20857,32.8494282524,-116.983419534,073-467300,92071.0
20858,32.8356360238,-117.023778993,073-467590,91942.0
20859,32.8387132592,-117.024021773,073-467700,92021.0
20860,32.8386078348,-117.000744261,073-467800,92021.0
20861,32.8386707467,-116.996440652,073-467920,92021.0
20862,32.8386712254,-116.990738957,073-468020,92021.0
20863,32.8406482249,-116.968489997,073-468110,92020.0
20864,32.845258738,-116.945114143,073-468290,91914.0
20865,32.8424778226,-116.954823804,073-468300,92021.0
20866,32.8355634978,-116.945106948,073-468320,91914.0
20867,32.8283204987,-117.000705362,073-468700,91941.0
20868,32.8209913464,-116.994689327,073-470400,91977.0
20869,32.8290034455,-116.994128818,073-470440,91977.0
20870,32.8261237238,-116.988290596,073-470450,92071.0
20871,32.8196162322,-116.988341375,073-470500,92071.0
20872,32.8181045841,-116.980153454,073-470800,92119.0
20873,32.8133228097,-116.951013549,073-471160,92020.0
20874,32.8173225323,-116.947494265,073-471300,92119.0
20875,32.8170737993,-116.936152149,073-471790,92119.0
20876,32.8133701999,-116.935722948,073-471810,91978.0
20877,32.8110676127,-116.927643132,073-471900,91901.0
20878,32.8212956179,-116.913994914,073-472000,92119.0
20879,32.8156038847,-116.928919155,073-472020,92119.0
20880,32.8030626389,-116.926901357,073-472200,92020.0
20881,32.8077040542,-116.921932452,073-472210,91901.0
20882,32.7956993505,-116.926926112,073-472310,92020.0
20883,32.8026784994,-116.935750503,073-472500,92020.0
20884,32.8040265842,-116.952641612,073-472600,92020.0
20885,32.8004660724,-116.944581569,073-472610,91914.0
20886,32.8076810595,-116.962209941,073-472800,92020.0
20887,32.8064747374,-116.988190911,073-472890,92111.0
20888,32.8024652509,-116.992513301,073-473100,91977.0
20889,32.803021762,-116.993602925,073-473200,91977.0
20890,32.7949509993,-116.986658999,073-473510,92020.0
20891,32.8026343023,-116.971030274,073-473700,92020.0
20892,32.8008815553,-116.962346951,073-473800,92020.0
20893,32.7991024388,-116.950971937,073-474000,92020.0
20894,32.7973049618,-116.950967393,073-474120,92020.0
20895,32.7976601525,-116.940859406,073-474210,91978.0
20896,32.8021435104,-116.938538422,073-474310,91978.0
20897,32.8032349851,-116.900335357,073-474900,92019.0
20898,32.795491237,-116.935739244,073-475300,92020.0
20899,32.7949906347,-116.937301254,073-475310,92020.0
20900,32.7882242748,-116.944598904,073-475500,91914.0
20901,32.79492207,-116.950961444,073-475610,92020.0
20902,32.7949322596,-116.963574436,073-475800,92020.0
20903,32.7877013052,-116.974845725,073-475910,92020.0
20904,32.7847196575,-116.950974599,073-476010,92020.0
20905,32.783198575,-116.979434334,073-476100,92020.0
20906,32.7876669807,-116.967213757,073-476600,92020.0
20907,32.7832134002,-116.957733501,073-476710,92020.0
20908,32.7788157706,-116.955825772,073-476800,91942.0
20909,32.7876677784,-116.942414932,073-477210,91978.0
20910,32.786125103,-116.948213763,073-477230,91915.0
20911,32.7791547664,-116.927208886,073-477530,91942.0
20912,32.7963882033,-116.926173189,073-477600,92020.0
20913,32.8190428973,-116.955267804,073-479000,92119.0
20914,32.8191084088,-116.960619549,073-479010,92119.0
20915,32.821375479,-116.959020071,073-479020,92119.0
20916,32.825097293,-116.958714758,073-479030,92117.0
20917,32.825112797,-116.954082708,073-479050,92117.0
20918,32.8190210767,-116.947009708,073-479090,92119.0
20919,32.8124326784,-116.936457735,073-479100,91978.0
20920,32.8211306567,-116.93933956,073-479120,91978.0
20921,32.8245430423,-116.919133619,073-479160,92117.0
20922,32.8304258246,-116.921470145,073-479300,92021.0
20923,32.8422483891,-116.930754854,073-479320,92021.0
20924,32.833923221,-116.90639438,073-479390,92021.0
20925,32.7914151096,-117.036695528,073-481200,92120.0
20926,32.7913646507,-117.005033453,073-481500,92020.0
20927,32.7952075269,-116.999222312,073-481800,92020.0
20928,32.7955539466,-116.988255565,073-482100,92020.0
20929,32.7796066063,-116.988079599,073-482410,92071.0
20930,32.7845196451,-117.013639782,073-482700,91942.0
